"Season","DayNum","WTeamID","WScore","LTeamID","LScore","WLoc","NumOT","WState","LState","WSeed","LSeed","WSeedFull","LSeedFull","WConf","LConf"
2004,137,1458,76,1350,64,"N",0,"Wisconsin","Virginia","06","11","Y06","Y11","big_ten","a_ten"
2004,137,1462,80,1257,70,"N",0,"Ohio","Kentucky","07","10","W07","W10","a_ten","cusa"
2004,138,1104,70,1390,67,"N",0,"Alabama","California","08","01","X08","X01","sec","pac_ten"
2004,138,1163,72,1177,55,"N",0,"Connecticut","Illinois","02","07","X02","X07","big_east","cusa"
2004,138,1181,90,1371,62,"N",0,"North Carolina","New Jersey","01","08","W01","W08","acc","big_east"
2004,138,1305,91,1211,72,"N",0,"Nevada","Washington","10","02","Z10","Z02","wac","wcc"
2004,138,1386,70,1403,65,"N",0,"Pennsylvania","Texas","01","08","Y01","Y08","a_ten","big_twelve"
2004,138,1393,72,1268,70,"N",0,"New York","Maryland","05","04","X05","X04","big_east","acc"
2004,138,1400,78,1314,75,"N",0,"Texas","North Carolina","03","06","W03","W06","big_twelve","acc"
2004,138,1448,84,1264,80,"N",0,"North Carolina","New York","04","12","Y04","Y12","acc","maac"
2004,139,1210,57,1130,54,"N",0,"Georgia","Massachusetts","03","06","Z03","Z06","acc","big_east"
2004,139,1228,92,1153,68,"N",0,"Illinois","Ohio","05","04","W05","W04","big_ten","cusa"
2004,139,1242,78,1334,63,"N",0,"Kansas","California","04","12","Z04","Z12","big_twelve","big_west"
2004,139,1329,70,1272,53,"N",0,"Oklahoma","Tennessee","02","07","Y02","Y07","big_twelve","cusa"
2004,139,1338,59,1458,55,"N",0,"Pennsylvania","Wisconsin","03","06","Y03","Y06","big_east","big_ten"
2004,139,1412,76,1246,75,"N",0,"Alabama","Kentucky","09","01","Z09","Z01","cusa","sec"
2004,139,1435,75,1301,73,"N",0,"Tennessee","North Carolina","06","03","X06","X03","sec","acc"
2004,139,1462,89,1280,74,"N",0,"Ohio","Mississippi","07","02","W07","W02","a_ten","sec"
2004,143,1104,80,1393,71,"N",0,"Alabama","New York","08","05","X08","X05","sec","big_east"
2004,143,1163,73,1435,53,"N",0,"Connecticut","Tennessee","02","06","X02","X06","big_east","sec"
2004,143,1329,63,1338,51,"N",0,"Oklahoma","Pennsylvania","02","03","Y02","Y03","big_twelve","big_east"
2004,143,1386,84,1448,80,"N",0,"Pennsylvania","North Carolina","01","04","Y01","Y04","a_ten","acc"
2004,144,1181,72,1228,62,"N",0,"North Carolina","Illinois","01","05","W01","W05","acc","big_ten"
2004,144,1210,72,1305,67,"N",0,"Georgia","Nevada","03","10","Z03","Z10","acc","wac"
2004,144,1242,100,1412,74,"N",0,"Kansas","Alabama","04","09","Z04","Z09","big_twelve","cusa"
2004,144,1462,79,1400,71,"N",0,"Ohio","Texas","07","03","W07","W03","a_ten","big_twelve"
2004,145,1163,87,1104,71,"N",0,"Connecticut","Alabama","02","08","X02","X08","big_east","sec"
2004,145,1329,64,1386,62,"N",0,"Oklahoma","Pennsylvania","02","01","Y02","Y01","big_twelve","a_ten"
2004,146,1181,66,1462,63,"N",0,"North Carolina","Ohio","01","07","W01","W07","acc","a_ten"
2004,146,1210,79,1242,71,"N",1,"Georgia","Kansas","03","04","Z03","Z04","acc","big_twelve"
2004,152,1163,79,1181,78,"N",0,"Connecticut","North Carolina","02","01","X02","W01","big_east","acc"
2004,152,1210,67,1329,65,"N",0,"Georgia","Oklahoma","03","02","Z03","Y02","acc","big_twelve"
2004,154,1163,82,1210,73,"N",0,"Connecticut","Georgia","02","03","X02","Z03","big_east","acc"
2005,134,1324,79,1105,69,"N",0,"Michigan","Alabama","16","16","Z16b","Z16a","mid_cont","swac"
2005,136,1112,66,1429,53,"N",0,"Arizona","Utah","03","14","X03","X14","pac_ten","big_west"
2005,136,1130,85,1335,65,"N",0,"Massachusetts","Pennsylvania","04","13","X04","X13","big_east","ivy"
2005,136,1153,76,1234,64,"N",0,"Ohio","Iowa","07","10","Y07","Y10","cusa","big_ten"
2005,136,1211,74,1457,64,"N",0,"Washington","South Carolina","03","14","W03","W14","wcc","big_south"
2005,136,1228,67,1192,55,"N",0,"Illinois","New Jersey","01","16","X01","X16","big_ten","nec"
2005,136,1246,72,1184,64,"N",0,"Kentucky","Kentucky","02","15","Y02","Y15","sec","ovc"
2005,136,1305,61,1400,57,"N",0,"Nevada","Texas","09","08","X09","X08","wac","big_twelve"
2005,136,1328,84,1310,67,"N",0,"Oklahoma","New York","03","14","Y03","Y14","big_twelve","maac"
2005,136,1334,79,1338,71,"N",0,"California","Pennsylvania","08","09","W08","W09","big_west","big_east"
2005,136,1403,78,1417,66,"N",0,"Texas","California","06","11","W06","W11","big_twelve","pac_ten"
2005,136,1412,82,1261,68,"N",0,"Alabama","Louisiana","11","06","X11","X06","cusa","sec"
2005,136,1428,60,1431,54,"N",0,"Utah","Texas","06","11","Y06","Y11","mwc","wac"
2005,136,1448,70,1151,54,"N",0,"North Carolina","Tennessee","02","15","W02","W15","acc","southern"
2005,136,1449,88,1285,77,"N",0,"Washington","Montana","01","16","W01","W16","pac_ten","big_sky"
2005,136,1452,63,1166,61,"N",0,"West Virginia","Nebraska","07","10","W07","W10","big_east","mvc"
2005,136,1454,83,1104,73,"N",0,"Wisconsin","Alabama","12","05","X12","X05","horizon","sec"
2005,137,1137,64,1242,63,"N",0,"Pennsylvania","Kansas","14","03","Z14","Z03","patriot","big_twelve"
2005,137,1163,77,1416,71,"N",0,"Connecticut","Florida","02","15","Z02","Z15","big_east","a_sun"
2005,137,1181,57,1175,46,"N",0,"North Carolina","Delaware","01","16","Y01","Y16","acc","meac"
2005,137,1196,67,1325,62,"N",0,"Florida","Ohio","04","13","Z04","Z13","sec","mac"
2005,137,1210,80,1203,68,"N",0,"Georgia","Washington D.C.","05","12","W05","W12","acc","a_ten"
2005,137,1235,64,1278,53,"N",0,"Iowa","Minnesota","09","08","Z09","Z08","big_twelve","big_ten"
2005,137,1257,68,1418,62,"N",0,"Kentucky","Louisiana","04","13","W04","W13","cusa","sun_belt"
2005,137,1277,89,1330,81,"N",0,"Michigan","Virginia","05","12","Y05","Y12","big_ten","caa"
2005,137,1280,93,1390,70,"N",0,"Mississippi","California","09","08","Y09","Y08","sec","pac_ten"
2005,137,1301,75,1150,63,"N",0,"North Carolina","North Carolina","10","07","Z10","Z07","acc","cusa"
2005,137,1314,96,1324,68,"N",0,"North Carolina","Michigan","01","16","Z01","Z16b","acc","mid_cont"
2005,137,1329,63,1368,50,"N",0,"Oklahoma","Louisiana","02","15","X02","X15","big_twelve","southland"
2005,137,1356,65,1388,56,"N",0,"Illinois","California","07","10","X07","X10","mvc","wcc"
2005,137,1436,60,1393,57,"N",1,"Vermont","New York","13","04","Y13","Y04","aec","big_east"
2005,137,1437,55,1307,47,"N",0,"Pennsylvania","New Mexico","05","12","Z05","Z12","big_east","mwc"
2005,137,1458,57,1320,52,"N",0,"Wisconsin","Iowa","06","11","Z06","Z11","big_ten","mvc"
2005,138,1112,85,1412,63,"N",0,"Arizona","Alabama","03","11","X03","X11","pac_ten","cusa"
2005,138,1228,71,1305,59,"N",0,"Illinois","Nevada","01","09","X01","X09","big_ten","wac"
2005,138,1246,69,1153,60,"N",0,"Kentucky","Ohio","02","07","Y02","Y07","sec","cusa"
2005,138,1403,71,1211,69,"N",0,"Texas","Washington","06","03","W06","W03","big_twelve","wcc"
2005,138,1428,67,1328,58,"N",0,"Utah","Oklahoma","06","03","Y06","Y03","mwc","big_twelve"
2005,138,1449,97,1334,79,"N",0,"Washington","California","01","08","W01","W08","pac_ten","big_west"
2005,138,1452,111,1448,105,"N",2,"West Virginia","North Carolina","07","02","W07","W02","big_east","acc"
2005,138,1454,83,1130,75,"N",0,"Wisconsin","Massachusetts","12","04","X12","X04","horizon","big_east"
2005,139,1181,63,1280,55,"N",0,"North Carolina","Mississippi","01","09","Y01","Y09","acc","sec"
2005,139,1257,76,1210,54,"N",0,"Kentucky","Georgia","04","05","W04","W05","cusa","acc"
2005,139,1277,72,1436,61,"N",0,"Michigan","Vermont","05","13","Y05","Y13","big_ten","aec"
2005,139,1301,65,1163,62,"N",0,"North Carolina","Connecticut","10","02","Z10","Z02","acc","big_east"
2005,139,1314,92,1235,65,"N",0,"North Carolina","Iowa","01","09","Z01","Z09","acc","big_twelve"
2005,139,1329,85,1356,77,"N",0,"Oklahoma","Illinois","02","07","X02","X07","big_twelve","mvc"
2005,139,1437,76,1196,65,"N",0,"Pennsylvania","Florida","05","04","Z05","Z04","big_east","sec"
2005,139,1458,71,1137,62,"N",0,"Wisconsin","Pennsylvania","06","14","Z06","Z14","big_ten","patriot"
2005,143,1112,79,1329,78,"N",0,"Arizona","Oklahoma","03","02","X03","X02","pac_ten","big_twelve"
2005,143,1228,77,1454,63,"N",0,"Illinois","Wisconsin","01","12","X01","X12","big_ten","horizon"
2005,143,1257,93,1449,79,"N",0,"Kentucky","Washington","04","01","W04","W01","cusa","pac_ten"
2005,143,1452,65,1403,60,"N",0,"West Virginia","Texas","07","06","W07","W06","big_east","big_twelve"
2005,144,1246,62,1428,52,"N",0,"Kentucky","Utah","02","06","Y02","Y06","sec","mwc"
2005,144,1277,78,1181,68,"N",0,"Michigan","North Carolina","05","01","Y05","Y01","big_ten","acc"
2005,144,1314,67,1437,66,"N",0,"North Carolina","Pennsylvania","01","05","Z01","Z05","acc","big_east"
2005,144,1458,65,1301,56,"N",0,"Wisconsin","North Carolina","06","10","Z06","Z10","big_ten","acc"
2005,145,1228,90,1112,89,"N",1,"Illinois","Arizona","01","03","X01","X03","big_ten","pac_ten"
2005,145,1257,93,1452,85,"N",1,"Kentucky","West Virginia","04","07","W04","W07","cusa","big_east"
2005,146,1277,94,1246,88,"N",2,"Michigan","Kentucky","05","02","Y05","Y02","big_ten","sec"
2005,146,1314,88,1458,82,"N",0,"North Carolina","Wisconsin","01","06","Z01","Z06","acc","big_ten"
2005,152,1228,72,1257,57,"N",0,"Illinois","Kentucky","01","04","X01","W04","big_ten","cusa"
2005,152,1314,87,1277,71,"N",0,"North Carolina","Michigan","01","05","Z01","Y05","acc","big_ten"
2005,154,1314,75,1228,70,"N",0,"North Carolina","Illinois","01","01","Z01","X01","acc","big_ten"
2006,134,1284,71,1214,49,"N",0,"New Jersey","Virginia","16","16","Y16b","Y16a","nec","meac"
2006,136,1104,90,1266,85,"N",0,"Alabama","Wisconsin","10","07","X10","X07","sec","big_east"
2006,136,1130,88,1334,76,"N",2,"Massachusetts","California","04","13","Y04","Y13","acc","big_west"
2006,136,1181,70,1380,54,"N",0,"North Carolina","Louisiana","01","16","W01","W16","acc","swac"
2006,136,1196,76,1375,50,"N",0,"Florida","Alabama","03","14","Y03","Y14","sec","sun_belt"
2006,136,1203,88,1423,85,"N",1,"Washington D.C.","North Carolina","08","09","W08","W09","a_ten","caa"
2006,136,1211,79,1462,75,"N",0,"Washington","Ohio","03","14","X03","X14","wcc","a_ten"
2006,136,1228,78,1102,69,"N",0,"Illinois","Colorado","04","13","Z04","Z13","big_ten","mwc"
2006,136,1231,87,1361,83,"N",0,"Indiana","California","06","11","X06","X11","big_ten","mwc"
2006,136,1261,80,1233,64,"N",0,"Louisiana","New York","04","13","W04","W13","sec","maac"
2006,136,1285,87,1305,79,"N",0,"Montana","Nevada","12","05","Y12","Y05","big_sky","wac"
2006,136,1397,63,1457,61,"N",0,"Tennessee","South Carolina","02","15","Z02","Z15","sec","big_south"
2006,136,1401,66,1393,58,"N",0,"Texas","New York","12","05","W12","W05","big_twelve","big_east"
2006,136,1417,78,1125,44,"N",0,"California","Tennessee","02","15","X02","X15","pac_ten","a_sun"
2006,136,1449,75,1429,61,"N",0,"Washington","Utah","05","12","Z05","Z12","pac_ten","wac"
2006,136,1454,82,1328,74,"N",0,"Wisconsin","Oklahoma","11","06","Y11","Y06","horizon","big_twelve"
2006,136,1455,86,1371,66,"N",0,"Kansas","New Jersey","07","10","Z07","Z10","mvc","big_east"
2006,137,1112,94,1458,75,"N",0,"Arizona","Wisconsin","08","09","Y08","Y09","pac_ten","big_ten"
2006,137,1133,77,1242,73,"N",0,"Illinois","Kansas","13","04","X13","X04","mvc","big_twelve"
2006,137,1137,59,1116,55,"N",0,"Pennsylvania","Arkansas","09","08","X09","X08","patriot","sec"
2006,137,1163,72,1107,59,"N",0,"Connecticut","New York","01","16","Z01","Z16","big_east","aec"
2006,137,1206,75,1277,65,"N",0,"Virginia","Michigan","11","06","Z11","Z06","caa","big_ten"
2006,137,1207,54,1320,49,"N",0,"Washington D.C.","Iowa","07","10","Y07","Y10","big_east","mvc"
2006,137,1246,69,1412,64,"N",0,"Kentucky","Alabama","08","09","Z08","Z09","sec","cusa"
2006,137,1272,94,1331,78,"N",0,"Tennessee","Oklahoma","01","16","X01","X16","cusa","mid_cont"
2006,137,1301,58,1143,52,"N",0,"North Carolina","California","10","07","W10","W07","acc","pac_ten"
2006,137,1314,69,1293,65,"N",0,"North Carolina","Kentucky","03","14","Z03","Z14","acc","ovc"
2006,137,1322,64,1234,63,"N",0,"Louisiana","Iowa","14","03","W14","W03","southland","big_ten"
2006,137,1326,70,1172,62,"N",0,"Ohio","North Carolina","02","15","Y02","Y15","big_ten","southern"
2006,137,1338,79,1245,64,"N",0,"Pennsylvania","Ohio","05","12","X05","X12","big_east","mac"
2006,137,1400,60,1335,52,"N",0,"Texas","Pennsylvania","02","15","W02","W15","big_twelve","ivy"
2006,137,1437,58,1284,45,"N",0,"Pennsylvania","New Jersey","01","16","Y01","Y16b","big_east","nec"
2006,137,1452,64,1356,46,"N",0,"West Virginia","Illinois","06","11","W06","W11","big_east","mvc"
2006,138,1130,69,1285,56,"N",0,"Massachusetts","Montana","04","12","Y04","Y12","acc","big_sky"
2006,138,1181,74,1203,61,"N",0,"North Carolina","Washington D.C.","01","08","W01","W08","acc","a_ten"
2006,138,1196,82,1454,60,"N",0,"Florida","Wisconsin","03","11","Y03","Y11","sec","horizon"
2006,138,1211,90,1231,80,"N",0,"Washington","Indiana","03","06","X03","X06","wcc","big_ten"
2006,138,1261,58,1401,57,"N",0,"Louisiana","Texas","04","12","W04","W12","sec","big_twelve"
2006,138,1417,62,1104,59,"N",0,"California","Alabama","02","10","X02","X10","pac_ten","sec"
2006,138,1449,67,1228,64,"N",0,"Washington","Illinois","05","04","Z05","Z04","pac_ten","big_ten"
2006,138,1455,80,1397,73,"N",0,"Kansas","Tennessee","07","02","Z07","Z02","mvc","sec"
2006,139,1133,72,1338,66,"N",0,"Illinois","Pennsylvania","13","05","X13","X05","mvc","big_east"
2006,139,1163,87,1246,83,"N",0,"Connecticut","Kentucky","01","08","Z01","Z08","big_east","sec"
2006,139,1206,65,1314,60,"N",0,"Virginia","North Carolina","11","03","Z11","Z03","caa","acc"
2006,139,1207,70,1326,52,"N",0,"Washington D.C.","Ohio","07","02","Y07","Y02","big_east","big_ten"
2006,139,1272,72,1137,56,"N",0,"Tennessee","Pennsylvania","01","09","X01","X09","cusa","patriot"
2006,139,1400,75,1301,54,"N",0,"Texas","North Carolina","02","10","W02","W10","big_twelve","acc"
2006,139,1437,82,1112,78,"N",0,"Pennsylvania","Arizona","01","08","Y01","Y08","big_east","pac_ten"
2006,139,1452,67,1322,54,"N",0,"West Virginia","Louisiana","06","14","W06","W14","big_east","southland"
2006,143,1261,62,1181,54,"N",0,"Louisiana","North Carolina","04","01","W04","W01","sec","acc"
2006,143,1272,80,1133,64,"N",0,"Tennessee","Illinois","01","13","X01","X13","cusa","mvc"
2006,143,1400,74,1452,71,"N",0,"Texas","West Virginia","02","06","W02","W06","big_twelve","big_east"
2006,143,1417,73,1211,71,"N",0,"California","Washington","02","03","X02","X03","pac_ten","wcc"
2006,144,1163,98,1449,92,"N",1,"Connecticut","Washington","01","05","Z01","Z05","big_east","pac_ten"
2006,144,1196,57,1207,53,"N",0,"Florida","Washington D.C.","03","07","Y03","Y07","sec","big_east"
2006,144,1206,63,1455,55,"N",0,"Virginia","Kansas","11","07","Z11","Z07","caa","mvc"
2006,144,1437,60,1130,59,"N",1,"Pennsylvania","Massachusetts","01","04","Y01","Y04","big_east","acc"
2006,145,1261,70,1400,60,"N",1,"Louisiana","Texas","04","02","W04","W02","sec","big_twelve"
2006,145,1417,50,1272,45,"N",0,"California","Tennessee","02","01","X02","X01","pac_ten","cusa"
2006,146,1196,75,1437,62,"N",0,"Florida","Pennsylvania","03","01","Y03","Y01","sec","big_east"
2006,146,1206,86,1163,84,"N",1,"Virginia","Connecticut","11","01","Z11","Z01","caa","big_east"
2006,152,1196,73,1206,58,"N",0,"Florida","Virginia","03","11","Y03","Z11","sec","caa"
2006,152,1417,59,1261,45,"N",0,"California","Louisiana","02","04","X02","W04","pac_ten","sec"
2006,154,1196,73,1417,57,"N",0,"Florida","California","03","02","Y03","X02","sec","pac_ten"
2007,134,1310,77,1197,69,"N",0,"New York","Florida","16","16","Z16b","Z16a","maac","meac"
2007,136,1130,84,1403,75,"N",0,"Massachusetts","Texas","07","10","W07","W10","acc","big_twelve"
2007,136,1139,57,1330,46,"N",0,"Indiana","Virginia","05","12","Y05","Y12","horizon","caa"
2007,136,1207,80,1125,55,"N",0,"Washington D.C.","Tennessee","02","15","W02","W15","big_east","a_sun"
2007,136,1231,70,1211,57,"N",0,"Indiana","Washington","07","10","Z07","Z10","big_ten","wcc"
2007,136,1257,78,1390,58,"N",0,"Kentucky","California","06","11","X06","X11","big_east","pac_ten"
2007,136,1268,82,1172,70,"N",0,"Maryland","North Carolina","04","13","Y04","Y13","acc","southern"
2007,136,1277,61,1266,49,"N",0,"Michigan","Wisconsin","09","08","W09","W08","big_ten","big_east"
2007,136,1314,86,1184,65,"N",0,"North Carolina","Kentucky","01","16","W01","W16","acc","ovc"
2007,136,1326,78,1148,57,"N",0,"Ohio","Connecticut","01","16","X01","X16","big_ten","nec"
2007,136,1338,79,1460,58,"N",0,"Pennsylvania","Ohio","03","14","Z03","Z14","big_east","horizon"
2007,136,1401,68,1335,52,"N",0,"Texas","Pennsylvania","03","14","X03","X14","big_twelve","ivy"
2007,136,1417,70,1451,42,"N",0,"California","Utah","02","15","Z02","Z15","pac_ten","big_sky"
2007,136,1433,79,1181,77,"N",0,"Virginia","North Carolina","11","06","Z11","Z06","caa","acc"
2007,136,1435,77,1203,44,"N",0,"Tennessee","Washington D.C.","06","11","W06","W11","sec","a_ten"
2007,136,1450,70,1331,54,"N",0,"Washington","Oklahoma","03","14","W03","W14","pac_ten","mid_cont"
2007,136,1462,79,1140,77,"N",0,"Ohio","Utah","09","08","X09","X08","a_ten","mwc"
2007,137,1196,112,1238,69,"N",0,"Florida","Mississippi","01","16","Y01","Y16","sec","swac"
2007,137,1242,107,1310,67,"N",0,"Kansas","New York","01","16","Z01","Z16b","big_twelve","maac"
2007,137,1246,67,1437,58,"N",0,"Kentucky","Pennsylvania","08","09","Z08","Z09","sec","big_east"
2007,137,1272,73,1317,58,"N",0,"Tennessee","Texas","02","15","X02","X15","cusa","sun_belt"
2007,137,1305,77,1166,71,"N",1,"Nevada","Nebraska","07","10","X07","X10","wac","mvc"
2007,137,1332,58,1275,56,"N",0,"Oregon","Ohio","03","14","Y03","Y14","pac_ten","mac"
2007,137,1345,72,1112,63,"N",0,"Indiana","Arizona","09","08","Y09","Y08","big_ten","pac_ten"
2007,137,1356,61,1221,51,"N",0,"Illinois","Massachusetts","04","13","Z04","Z13","mvc","patriot"
2007,137,1397,121,1253,86,"N",0,"Tennessee","California","05","12","X05","X12","sec","big_west"
2007,137,1400,79,1308,67,"N",0,"Texas","New Mexico","04","13","W04","W13","big_twelve","wac"
2007,137,1424,67,1210,63,"N",0,"Nevada","Georgia","07","10","Y07","Y10","mwc","acc"
2007,137,1425,77,1116,60,"N",0,"California","Arkansas","05","12","W05","W12","pac_ten","sec"
2007,137,1438,84,1107,57,"N",0,"Virginia","New York","04","13","X04","X13","acc","aec"
2007,137,1439,54,1228,52,"N",0,"Virginia","Illinois","05","12","Z05","Z12","acc","big_ten"
2007,137,1457,74,1323,64,"N",0,"South Carolina","Indiana","11","06","Y11","Y06","big_south","big_east"
2007,137,1458,76,1394,63,"N",0,"Wisconsin","Texas","02","15","Y02","Y15","big_ten","southland"
2007,138,1139,62,1268,59,"N",0,"Indiana","Maryland","05","04","Y05","Y04","horizon","acc"
2007,138,1207,62,1130,55,"N",0,"Washington D.C.","Massachusetts","02","07","W02","W07","big_east","acc"
2007,138,1314,81,1277,67,"N",0,"North Carolina","Michigan","01","09","W01","W09","acc","big_ten"
2007,138,1326,78,1462,71,"N",1,"Ohio","Ohio","01","09","X01","X09","big_ten","a_ten"
2007,138,1338,84,1433,79,"N",1,"Pennsylvania","Virginia","03","11","Z03","Z11","big_east","caa"
2007,138,1401,72,1257,69,"N",0,"Texas","Kentucky","03","06","X03","X06","big_twelve","big_east"
2007,138,1417,54,1231,49,"N",0,"California","Indiana","02","07","Z02","Z07","pac_ten","big_ten"
2007,138,1435,78,1450,74,"N",2,"Tennessee","Washington","06","03","W06","W03","sec","pac_ten"
2007,139,1196,74,1345,67,"N",0,"Florida","Indiana","01","09","Y01","Y09","sec","big_ten"
2007,139,1242,88,1246,76,"N",0,"Kansas","Kentucky","01","08","Z01","Z08","big_twelve","sec"
2007,139,1272,78,1305,62,"N",0,"Tennessee","Nevada","02","07","X02","X07","cusa","wac"
2007,139,1332,75,1457,61,"N",0,"Oregon","South Carolina","03","11","Y03","Y11","pac_ten","big_south"
2007,139,1356,63,1439,48,"N",0,"Illinois","Virginia","04","05","Z04","Z05","mvc","acc"
2007,139,1397,77,1438,74,"N",0,"Tennessee","Virginia","05","04","X05","X04","sec","acc"
2007,139,1424,74,1458,68,"N",0,"Nevada","Wisconsin","07","02","Y07","Y02","mwc","big_ten"
2007,139,1425,87,1400,68,"N",0,"California","Texas","05","04","W05","W04","pac_ten","big_twelve"
2007,143,1242,61,1356,58,"N",0,"Kansas","Illinois","01","04","Z01","Z04","big_twelve","mvc"
2007,143,1272,65,1401,64,"N",0,"Tennessee","Texas","02","03","X02","X03","cusa","big_twelve"
2007,143,1326,85,1397,84,"N",0,"Ohio","Tennessee","01","05","X01","X05","big_ten","sec"
2007,143,1417,64,1338,55,"N",0,"California","Pennsylvania","02","03","Z02","Z03","pac_ten","big_east"
2007,144,1196,65,1139,57,"N",0,"Florida","Indiana","01","05","Y01","Y05","sec","horizon"
2007,144,1207,66,1435,65,"N",0,"Washington D.C.","Tennessee","02","06","W02","W06","big_east","sec"
2007,144,1314,74,1425,64,"N",0,"North Carolina","California","01","05","W01","W05","acc","pac_ten"
2007,144,1332,76,1424,72,"N",0,"Oregon","Nevada","03","07","Y03","Y07","pac_ten","mwc"
2007,145,1326,92,1272,76,"N",0,"Ohio","Tennessee","01","02","X01","X02","big_ten","cusa"
2007,145,1417,68,1242,55,"N",0,"California","Kansas","02","01","Z02","Z01","pac_ten","big_twelve"
2007,146,1196,85,1332,77,"N",0,"Florida","Oregon","01","03","Y01","Y03","sec","pac_ten"
2007,146,1207,96,1314,84,"N",1,"Washington D.C.","North Carolina","02","01","W02","W01","big_east","acc"
2007,152,1196,76,1417,66,"N",0,"Florida","California","01","02","Y01","Z02","sec","pac_ten"
2007,152,1326,67,1207,60,"N",0,"Ohio","Washington D.C.","01","02","X01","W02","big_ten","big_east"
2007,154,1196,84,1326,75,"N",0,"Florida","Ohio","01","01","Y01","X01","sec","big_ten"
2008,134,1291,69,1164,60,"N",0,"Maryland","Maryland","16","16","W16b","W16a","nec","meac"
2008,136,1181,71,1125,70,"N",0,"North Carolina","Tennessee","02","15","Z02","Z15","acc","a_sun"
2008,136,1242,85,1340,61,"N",0,"Kansas","Oregon","01","16","X01","X16","big_twelve","big_sky"
2008,136,1243,80,1425,67,"N",0,"Kansas","California","11","06","X11","X06","big_twelve","pac_ten"
2008,136,1266,74,1246,66,"N",0,"Wisconsin","Kentucky","06","11","Y06","Y11","big_east","sec"
2008,136,1277,72,1396,61,"N",0,"Michigan","Pennsylvania","05","12","Y05","Y12","big_ten","a_ten"
2008,136,1323,68,1206,50,"N",0,"Indiana","Virginia","05","12","W05","W12","big_east","caa"
2008,136,1338,82,1331,63,"N",0,"Pennsylvania","Oklahoma","04","13","Y04","Y13","big_east","summit"
2008,136,1345,90,1124,79,"N",0,"Indiana","Texas","06","11","Z06","Z11","big_ten","big_twelve"
2008,136,1390,77,1165,53,"N",0,"California","New York","03","14","Y03","Y14","pac_ten","ivy"
2008,136,1401,67,1140,62,"N",0,"Texas","Utah","09","08","Z09","Z08","big_twelve","mwc"
2008,136,1417,70,1290,29,"N",0,"California","Mississippi","01","16","Z01","Z16","pac_ten","swac"
2008,136,1424,71,1245,58,"N",0,"Nevada","Ohio","08","09","X08","X09","mwc","mac"
2008,136,1450,71,1457,40,"N",0,"Washington","South Carolina","04","13","W04","W13","pac_ten","big_south"
2008,136,1452,75,1112,65,"N",0,"West Virginia","Arizona","07","10","Z07","Z10","big_east","pac_ten"
2008,136,1458,71,1168,56,"N",0,"Wisconsin","California","03","14","X03","X14","big_ten","big_west"
2008,136,1462,73,1208,61,"N",0,"Ohio","Georgia","03","14","Z03","Z14","a_ten","sec"
2008,137,1116,86,1231,72,"N",0,"Arkansas","Indiana","09","08","W09","W08","sec","big_ten"
2008,137,1139,81,1375,61,"N",0,"Indiana","Alabama","07","10","W07","W10","horizon","sun_belt"
2008,137,1172,82,1211,76,"N",0,"North Carolina","Washington","10","07","X10","X07","southern","wcc"
2008,137,1207,66,1420,47,"N",0,"Washington D.C.","Maryland","02","15","X02","X15","big_east","aec"
2008,137,1257,79,1129,61,"N",0,"Kentucky","Idaho","03","14","W03","W14","big_east","wac"
2008,137,1272,87,1426,63,"N",0,"Tennessee","Texas","01","16","Y01","Y16","cusa","southland"
2008,137,1274,78,1388,64,"N",0,"Florida","California","07","10","Y07","Y10","acc","wcc"
2008,137,1280,76,1332,69,"N",0,"Mississippi","Oregon","08","09","Y08","Y09","sec","pac_ten"
2008,137,1314,113,1291,74,"N",0,"North Carolina","Maryland","01","16","W01","W16b","acc","nec"
2008,137,1328,72,1386,64,"N",0,"Oklahoma","Pennsylvania","06","11","W06","W11","big_twelve","a_ten"
2008,137,1360,70,1163,69,"N",1,"California","Connecticut","13","04","Z13","Z04","wcc","big_east"
2008,137,1373,83,1435,62,"N",0,"New York","Tennessee","13","04","X13","X04","maac","sec"
2008,137,1397,72,1110,57,"N",0,"Tennessee","Washington D.C.","02","15","W02","W15","sec","patriot"
2008,137,1400,74,1122,54,"N",0,"Texas","Tennessee","02","15","Y02","Y15","big_twelve","ovc"
2008,137,1437,75,1155,69,"N",0,"Pennsylvania","South Carolina","12","05","X12","X05","big_east","acc"
2008,137,1443,101,1179,99,"N",1,"Kentucky","Iowa","12","05","Z12","Z05","sun_belt","mvc"
2008,138,1242,75,1424,56,"N",0,"Kansas","Nevada","01","08","X01","X08","big_twelve","mwc"
2008,138,1277,65,1338,54,"N",0,"Michigan","Pennsylvania","05","04","Y05","Y04","big_ten","big_east"
2008,138,1390,82,1266,81,"N",1,"California","Wisconsin","03","06","Y03","Y06","pac_ten","big_east"
2008,138,1417,51,1401,49,"N",0,"California","Texas","01","09","Z01","Z09","pac_ten","big_twelve"
2008,138,1450,61,1323,41,"N",0,"Washington","Indiana","04","05","W04","W05","pac_ten","big_east"
2008,138,1452,73,1181,67,"N",0,"West Virginia","North Carolina","07","02","Z07","Z02","big_east","acc"
2008,138,1458,72,1243,55,"N",0,"Wisconsin","Kansas","03","11","X03","X11","big_ten","big_twelve"
2008,138,1462,85,1345,78,"N",0,"Ohio","Indiana","03","06","Z03","Z06","a_ten","big_ten"
2008,139,1172,74,1207,70,"N",0,"North Carolina","Washington D.C.","10","02","X10","X02","southern","big_east"
